34,<b>Cisatracurium&nbsp;1&nbsp;mg</b><br>0.9% NaC&nbsp;1&nbsp;mL,0
34,<b>Cisatracurium&nbsp;1&nbsp;mg</b><br>0.9% NaC&nbsp;10&nbsp;mL,0
34,<b>Cisatracurium&nbsp;1&nbsp;mg</b><br>0.9% NaC&nbsp;2&nbsp;mL,0
34,<b>Cisatracurium&nbsp;1&nbsp;mg</b><br>5% D/N/2&nbsp;1&nbsp;mL,0
34,<b>Cisatracurium&nbsp;1&nbsp;mg</b><br>Acetar&nbsp;1&nbsp;mL,0
34,<b>Cisatracurium&nbsp;1&nbsp;mg</b><br>Undilute&nbsp;1&nbsp;mL,0
34,<b>Cisatracurium&nbsp;10&nbsp;mcg</b><br>0.9% NaC&nbsp;10&nbsp;mL,0
34,<b>Cisatracurium&nbsp;10&nbsp;mcg</b><br>0.9% NaC&nbsp;100&nbsp;mL,0
34,<b>Cisatracurium&nbsp;10&nbsp;mg</b><br>&nbsp;10&nbsp;mL,0
34,<b>Cisatracurium&nbsp;10&nbsp;mg</b><br>0.9% NaC&nbsp;1&nbsp;mL,0
34,<b>Cisatracurium&nbsp;10&nbsp;mg</b><br>0.9% NaC&nbsp;10&nbsp;mL,0
34,<b>Cisatracurium&nbsp;10&nbsp;mg</b><br>0.9% NaC&nbsp;100&nbsp;mL,0
34,<b>Cisatracurium&nbsp;10&nbsp;mg</b><br>0.9% NaC&nbsp;11&nbsp;mL,0
34,<b>Cisatracurium&nbsp;10&nbsp;mg</b><br>0.9% NaC&nbsp;15&nbsp;mL,0
34,<b>Cisatracurium&nbsp;10&nbsp;mg</b><br>0.9% NaC&nbsp;16&nbsp;mL,0
34,<b>Cisatracurium&nbsp;10&nbsp;mg</b><br>0.9% NaC&nbsp;20&nbsp;mL,0
34,<b>Cisatracurium&nbsp;10&nbsp;mg</b><br>0.9% NaC&nbsp;2240&nbsp;mL,0
34,<b>Cisatracurium&nbsp;10&nbsp;mg</b><br>0.9% NaC&nbsp;25&nbsp;mL,0
34,<b>Cisatracurium&nbsp;10&nbsp;mg</b><br>0.9% NaC&nbsp;40&nbsp;mL,0
34,<b>Cisatracurium&nbsp;10&nbsp;mg</b><br>0.9% NaC&nbsp;5&nbsp;mL,0
34,<b>Cisatracurium&nbsp;10&nbsp;mg</b><br>0.9% NaC&nbsp;50&nbsp;mL,0
34,<b>Cisatracurium&nbsp;10&nbsp;mg</b><br>0.9% NaC&nbsp;7&nbsp;mL,0
34,<b>Cisatracurium&nbsp;10&nbsp;mg</b><br>5% D/N/2&nbsp;10&nbsp;mL,0
34,<b>Cisatracurium&nbsp;10&nbsp;mg</b><br>5% D/N/2&nbsp;20&nbsp;mL,0
34,<b>Cisatracurium&nbsp;10&nbsp;mg</b><br>5% D/NSS&nbsp;10&nbsp;mL,0
34,<b>Cisatracurium&nbsp;10&nbsp;mg</b><br>5% D/NSS&nbsp;20&nbsp;mL,0
34,<b>Cisatracurium&nbsp;10&nbsp;mg</b><br>5% D/W&nbsp;10&nbsp;mL,0
34,<b>Cisatracurium&nbsp;10&nbsp;mg</b><br>5% D/W&nbsp;20&nbsp;mL,0
34,<b>Cisatracurium&nbsp;10&nbsp;mg</b><br>Acetar&nbsp;10&nbsp;mL,0
34,<b>Cisatracurium&nbsp;10&nbsp;mg</b><br>Acetar&nbsp;20&nbsp;mL,0
34,<b>Cisatracurium&nbsp;10&nbsp;mg</b><br>Sterile&nbsp;10&nbsp;mL,0
34,<b>Cisatracurium&nbsp;10&nbsp;mg</b><br>Sterile&nbsp;20&nbsp;mL,0
34,<b>Cisatracurium&nbsp;10&nbsp;mg</b><br>Undilute&nbsp;10&nbsp;mL,0
34,<b>Cisatracurium&nbsp;10&nbsp;mg</b><br>Undilute&nbsp;20&nbsp;mL,0
34,<b>Cisatracurium&nbsp;10&nbsp;mg</b><br>Undilute&nbsp;5&nbsp;mL,0
34,<b>Cisatracurium&nbsp;100&nbsp;mg</b><br>0.9% NaC&nbsp;15&nbsp;mL,0
34,<b>Cisatracurium&nbsp;11&nbsp;mg</b><br>0.9% NaC&nbsp;11&nbsp;mL,0
34,<b>Cisatracurium&nbsp;11&nbsp;mg</b><br>Undilute&nbsp;11&nbsp;mL,0
34,<b>Cisatracurium&nbsp;12&nbsp;mg</b><br>0.9% NaC&nbsp;11&nbsp;mL,0
34,<b>Cisatracurium&nbsp;12&nbsp;mg</b><br>0.9% NaC&nbsp;12&nbsp;mL,0
34,<b>Cisatracurium&nbsp;12&nbsp;mg</b><br>0.9% NaC&nbsp;24&nbsp;mL,0
34,<b>Cisatracurium&nbsp;12&nbsp;mg</b><br>0.9% NaC&nbsp;50&nbsp;mL,0
34,<b>Cisatracurium&nbsp;12&nbsp;mg</b><br>Sterile&nbsp;12&nbsp;mL,0
34,<b>Cisatracurium&nbsp;12&nbsp;mg</b><br>Undilute&nbsp;12&nbsp;mL,0
34,<b>Cisatracurium&nbsp;12&nbsp;mg</b><br>Undilute&nbsp;6&nbsp;mL,0
34,<b>Cisatracurium&nbsp;13&nbsp;mg</b><br>0.9% NaC&nbsp;13&nbsp;mL,0
34,<b>Cisatracurium&nbsp;14&nbsp;mg</b><br>&nbsp;7&nbsp;mL,0
34,<b>Cisatracurium&nbsp;14&nbsp;mg</b><br>0.9% NaC&nbsp;14&nbsp;mL,0
34,<b>Cisatracurium&nbsp;14&nbsp;mg</b><br>0.9% NaC&nbsp;60&nbsp;mL,0
34,<b>Cisatracurium&nbsp;14&nbsp;mg</b><br>5% D/W&nbsp;14&nbsp;mL,0
34,<b>Cisatracurium&nbsp;14&nbsp;mg</b><br>Undilute&nbsp;14&nbsp;mL,0
34,<b>Cisatracurium&nbsp;14&nbsp;mg</b><br>Undilute&nbsp;7&nbsp;mL,0
34,<b>Cisatracurium&nbsp;15&nbsp;mg</b><br>0.9% NaC&nbsp;15&nbsp;mL,0
34,<b>Cisatracurium&nbsp;15&nbsp;mg</b><br>0.9% NaC&nbsp;16.5&nbsp;mL,0
34,<b>Cisatracurium&nbsp;15&nbsp;mg</b><br>Undilute&nbsp;15&nbsp;mL,0
34,<b>Cisatracurium&nbsp;150&nbsp;mg</b><br>Undilute&nbsp;15&nbsp;mL,0
34,<b>Cisatracurium&nbsp;16&nbsp;mg</b><br>0.9% NaC&nbsp;16&nbsp;mL,0
34,<b>Cisatracurium&nbsp;16&nbsp;mg</b><br>5% D/W&nbsp;16&nbsp;mL,0
34,<b>Cisatracurium&nbsp;16&nbsp;mg</b><br>Acetar&nbsp;16&nbsp;mL,0
34,<b>Cisatracurium&nbsp;16&nbsp;mg</b><br>Sterile&nbsp;16&nbsp;mL,0
34,<b>Cisatracurium&nbsp;16&nbsp;mg</b><br>Undilute&nbsp;16&nbsp;mL,0
34,<b>Cisatracurium&nbsp;16&nbsp;mg</b><br>Undilute&nbsp;8&nbsp;mL,0
34,<b>Cisatracurium&nbsp;17&nbsp;mg</b><br>0.9% NaC&nbsp;17&nbsp;mL,0
34,<b>Cisatracurium&nbsp;18&nbsp;mg</b><br>0.9% NaC&nbsp;18&nbsp;mL,0
34,<b>Cisatracurium&nbsp;18&nbsp;mg</b><br>0.9% NaC&nbsp;36&nbsp;mL,0
34,<b>Cisatracurium&nbsp;18&nbsp;mg</b><br>Undilute&nbsp;18&nbsp;mL,0
34,<b>Cisatracurium&nbsp;18&nbsp;mg</b><br>Undilute&nbsp;9&nbsp;mL,0
34,<b>Cisatracurium&nbsp;19&nbsp;mg</b><br>Undilute&nbsp;19&nbsp;mL,0
34,<b>Cisatracurium&nbsp;2&nbsp;mg</b><br>&nbsp;1&nbsp;mL,0
34,<b>Cisatracurium&nbsp;2&nbsp;mg</b><br>0.9% NaC&nbsp;1&nbsp;mL,0
34,<b>Cisatracurium&nbsp;2&nbsp;mg</b><br>0.9% NaC&nbsp;2&nbsp;mL,0
34,<b>Cisatracurium&nbsp;2&nbsp;mg</b><br>0.9% NaC&nbsp;20&nbsp;mL,0
34,<b>Cisatracurium&nbsp;2&nbsp;mg</b><br>0.9% NaC&nbsp;22&nbsp;mL,0
34,<b>Cisatracurium&nbsp;2&nbsp;mg</b><br>0.9% NaC&nbsp;3&nbsp;mL,0
34,<b>Cisatracurium&nbsp;2&nbsp;mg</b><br>Acetar&nbsp;1&nbsp;mL,0
34,<b>Cisatracurium&nbsp;2&nbsp;mg</b><br>Undilute&nbsp;1&nbsp;mL,0
34,<b>Cisatracurium&nbsp;2&nbsp;mg</b><br>Undilute&nbsp;10&nbsp;mL,0
34,<b>Cisatracurium&nbsp;2&nbsp;mg</b><br>Undilute&nbsp;2&nbsp;mL,0
34,<b>Cisatracurium&nbsp;2&nbsp;mg</b><br>Undilute&nbsp;20&nbsp;mL,0
34,<b>Cisatracurium&nbsp;20&nbsp;mcg</b><br>0.9% NaC&nbsp;20&nbsp;mL,0
34,<b>Cisatracurium&nbsp;20&nbsp;mg</b><br>&nbsp;10&nbsp;mL,0
34,<b>Cisatracurium&nbsp;20&nbsp;mg</b><br>&nbsp;20&nbsp;mL,0
34,<b>Cisatracurium&nbsp;20&nbsp;mg</b><br>0.9% NaC&nbsp;10&nbsp;mL,0
34,<b>Cisatracurium&nbsp;20&nbsp;mg</b><br>0.9% NaC&nbsp;100&nbsp;mL,0
34,<b>Cisatracurium&nbsp;20&nbsp;mg</b><br>0.9% NaC&nbsp;11&nbsp;mL,0
34,<b>Cisatracurium&nbsp;20&nbsp;mg</b><br>0.9% NaC&nbsp;12&nbsp;mL,0
34,<b>Cisatracurium&nbsp;20&nbsp;mg</b><br>0.9% NaC&nbsp;2&nbsp;mL,0
34,<b>Cisatracurium&nbsp;20&nbsp;mg</b><br>0.9% NaC&nbsp;20&nbsp;mL,0
34,<b>Cisatracurium&nbsp;20&nbsp;mg</b><br>0.9% NaC&nbsp;25&nbsp;mL,0
34,<b>Cisatracurium&nbsp;20&nbsp;mg</b><br>0.9% NaC&nbsp;28&nbsp;mL,0
34,<b>Cisatracurium&nbsp;20&nbsp;mg</b><br>0.9% NaC&nbsp;30&nbsp;mL,0
34,<b>Cisatracurium&nbsp;20&nbsp;mg</b><br>0.9% NaC&nbsp;40&nbsp;mL,0
34,<b>Cisatracurium&nbsp;20&nbsp;mg</b><br>0.9% NaC&nbsp;50&nbsp;mL,0
34,<b>Cisatracurium&nbsp;20&nbsp;mg</b><br>0.9% NaC&nbsp;60&nbsp;mL,0
34,<b>Cisatracurium&nbsp;20&nbsp;mg</b><br>5% D/N/2&nbsp;20&nbsp;mL,0
34,<b>Cisatracurium&nbsp;20&nbsp;mg</b><br>5% D/NSS&nbsp;20&nbsp;mL,0
34,<b>Cisatracurium&nbsp;20&nbsp;mg</b><br>5% D/NSS&nbsp;30&nbsp;mL,0
34,<b>Cisatracurium&nbsp;20&nbsp;mg</b><br>5% D/W&nbsp;20&nbsp;mL,0
34,<b>Cisatracurium&nbsp;20&nbsp;mg</b><br>Acetar&nbsp;10&nbsp;mL,0
34,<b>Cisatracurium&nbsp;20&nbsp;mg</b><br>Acetar&nbsp;20&nbsp;mL,0
34,<b>Cisatracurium&nbsp;20&nbsp;mg</b><br>Ringer A&nbsp;10&nbsp;mL,0
34,<b>Cisatracurium&nbsp;20&nbsp;mg</b><br>Sterile&nbsp;20&nbsp;mL,0
34,<b>Cisatracurium&nbsp;20&nbsp;mg</b><br>Undilute&nbsp;10&nbsp;mL,0
34,<b>Cisatracurium&nbsp;20&nbsp;mg</b><br>Undilute&nbsp;20&nbsp;mL,0
34,<b>Cisatracurium&nbsp;20&nbsp;mg</b><br>Undilute&nbsp;30&nbsp;mL,0
34,<b>Cisatracurium&nbsp;20&nbsp;mg</b><br>Undilute&nbsp;40&nbsp;mL,0
34,<b>Cisatracurium&nbsp;22&nbsp;mg</b><br>0.9% NaC&nbsp;22&nbsp;mL,0
34,<b>Cisatracurium&nbsp;22&nbsp;mg</b><br>Undilute&nbsp;11&nbsp;mL,0
34,<b>Cisatracurium&nbsp;22&nbsp;mg</b><br>Undilute&nbsp;22&nbsp;mL,0
34,<b>Cisatracurium&nbsp;24&nbsp;mg</b><br>0.9% NaC&nbsp;24&nbsp;mL,0
34,<b>Cisatracurium&nbsp;24&nbsp;mg</b><br>5% D/W&nbsp;24&nbsp;mL,0
34,<b>Cisatracurium&nbsp;24&nbsp;mg</b><br>Undilute&nbsp;12&nbsp;mL,0
34,<b>Cisatracurium&nbsp;25&nbsp;mg</b><br>0.9% NaC&nbsp;25&nbsp;mL,0
34,<b>Cisatracurium&nbsp;26&nbsp;mg</b><br>Undilute&nbsp;13&nbsp;mL,0
34,<b>Cisatracurium&nbsp;28&nbsp;mg</b><br>Undilute&nbsp;14&nbsp;mL,0
34,<b>Cisatracurium&nbsp;3&nbsp;mg</b><br>0.9% NaC&nbsp;6&nbsp;mL,0
34,<b>Cisatracurium&nbsp;3&nbsp;mg</b><br>0.9% NaC&nbsp;9&nbsp;mL,0
34,<b>Cisatracurium&nbsp;30&nbsp;mg</b><br>0.9% NaC&nbsp;30&nbsp;mL,0
34,<b>Cisatracurium&nbsp;30&nbsp;mg</b><br>0.9% NaC&nbsp;60&nbsp;mL,0
34,<b>Cisatracurium&nbsp;30&nbsp;mg</b><br>Undilute&nbsp;15&nbsp;mL,0
34,<b>Cisatracurium&nbsp;32&nbsp;mg</b><br>0.9% NaC&nbsp;16&nbsp;mL,0
34,<b>Cisatracurium&nbsp;32&nbsp;mg</b><br>Undilute&nbsp;16&nbsp;mL,0
34,<b>Cisatracurium&nbsp;38&nbsp;mg</b><br>0.9% NaC&nbsp;38&nbsp;mL,0
34,<b>Cisatracurium&nbsp;4&nbsp;mg</b><br>0.9% NaC&nbsp;20&nbsp;mL,0
34,<b>Cisatracurium&nbsp;4&nbsp;mg</b><br>0.9% NaC&nbsp;4&nbsp;mL,0
34,<b>Cisatracurium&nbsp;4&nbsp;mg</b><br>0.9% NaC&nbsp;8&nbsp;mL,0
34,<b>Cisatracurium&nbsp;4&nbsp;mg</b><br>Undilute&nbsp;40&nbsp;mL,0
34,<b>Cisatracurium&nbsp;4&nbsp;mg</b><br>Undilute&nbsp;8&nbsp;mL,0
34,<b>Cisatracurium&nbsp;40&nbsp;mg</b><br>&nbsp;20&nbsp;mL,0
34,<b>Cisatracurium&nbsp;40&nbsp;mg</b><br>0.9% NaC&nbsp;20&nbsp;mL,0
34,<b>Cisatracurium&nbsp;40&nbsp;mg</b><br>0.9% NaC&nbsp;40&nbsp;mL,0
34,<b>Cisatracurium&nbsp;40&nbsp;mg</b><br>0.9% NaC&nbsp;50&nbsp;mL,0
34,<b>Cisatracurium&nbsp;40&nbsp;mg</b><br>5% D/W&nbsp;60&nbsp;mL,0
34,<b>Cisatracurium&nbsp;40&nbsp;mg</b><br>Undilute&nbsp;20&nbsp;mL,0
34,<b>Cisatracurium&nbsp;40&nbsp;mg</b><br>Undilute&nbsp;40&nbsp;mL,0
34,<b>Cisatracurium&nbsp;42&nbsp;mg</b><br>0.9% NaC&nbsp;42&nbsp;mL,0
34,<b>Cisatracurium&nbsp;5&nbsp;mg</b><br>0.9% NaC&nbsp;10&nbsp;mL,0
34,<b>Cisatracurium&nbsp;5&nbsp;mg</b><br>0.9% NaC&nbsp;5&nbsp;mL,0
34,<b>Cisatracurium&nbsp;5&nbsp;mg</b><br>5% D/N/2&nbsp;10&nbsp;mL,0
34,<b>Cisatracurium&nbsp;50&nbsp;mg</b><br>&nbsp;25&nbsp;mL,0
34,<b>Cisatracurium&nbsp;50&nbsp;mg</b><br>0.9% NaC&nbsp;50&nbsp;mL,0
34,<b>Cisatracurium&nbsp;50&nbsp;mg</b><br>0.9% NaC&nbsp;75&nbsp;mL,0
34,<b>Cisatracurium&nbsp;50&nbsp;mg</b><br>Undilute&nbsp;25&nbsp;mL,0
34,<b>Cisatracurium&nbsp;6&nbsp;mg</b><br>&nbsp;6&nbsp;mL,0
34,<b>Cisatracurium&nbsp;6&nbsp;mg</b><br>0.9% NaC&nbsp;12&nbsp;mL,0
34,<b>Cisatracurium&nbsp;6&nbsp;mg</b><br>0.9% NaC&nbsp;3&nbsp;mL,0
34,<b>Cisatracurium&nbsp;6&nbsp;mg</b><br>0.9% NaC&nbsp;6&nbsp;mL,0
34,<b>Cisatracurium&nbsp;7&nbsp;mg</b><br>Undilute&nbsp;14&nbsp;mL,0
34,<b>Cisatracurium&nbsp;7&nbsp;mg</b><br>Undilute&nbsp;7&nbsp;mL,0
34,<b>Cisatracurium&nbsp;8&nbsp;mg</b><br>&nbsp;8&nbsp;mL,0
34,<b>Cisatracurium&nbsp;8&nbsp;mg</b><br>0.9% NaC&nbsp;16&nbsp;mL,0
34,<b>Cisatracurium&nbsp;8&nbsp;mg</b><br>0.9% NaC&nbsp;8&nbsp;mL,0
34,<b>Cisatracurium&nbsp;8&nbsp;mg</b><br>Undilute&nbsp;8&nbsp;mL,0
34,<b>Cisatracurium&nbsp;9&nbsp;mg</b><br>0.9% NaC&nbsp;9&nbsp;mL,0
16,<b>Cisatracurium</b><br>IV,0
55,<b>Clindamycin&nbsp;150&nbsp;mg</b><br>0.9% NaC&nbsp;100&nbsp;mL,0
55,<b>Clindamycin&nbsp;300&nbsp;mg</b><br>5% D/W&nbsp;50&nbsp;mL,0
50,<b>Clindamycin&nbsp;600&nbsp;mg</b><br>0.9% NaC&nbsp;100&nbsp;ml,0
55,<b>Clindamycin&nbsp;600&nbsp;mg</b><br>0.9% NaC&nbsp;100&nbsp;mL,0
55,<b>Clindamycin&nbsp;600&nbsp;mg</b><br>0.9% NaC&nbsp;104&nbsp;mL,0
55,<b>Clindamycin&nbsp;600&nbsp;mg</b><br>5% D/W&nbsp;100&nbsp;mL,0
55,<b>Clindamycin&nbsp;600&nbsp;mg</b><br>Acetar&nbsp;1000&nbsp;mL,0
50,<b>Clindamycin&nbsp;900&nbsp;</b><br>0.9% NaC&nbsp;100&nbsp;ml,0
55,<b>Clindamycin&nbsp;900&nbsp;mg</b><br>0.9% NaC&nbsp;100&nbsp;mL,0
50,<b>Clindamycin&nbsp;900&nbsp;mg</b><br>0.9% NaC&nbsp;100&nbsp;ml,0
55,<b>Clindamycin&nbsp;900&nbsp;mg</b><br>0.9% NaC&nbsp;106&nbsp;mL,0
9,<b>Clindamycin</b><br>IV,0
9,<b>Cloxacilin</b><br>IV,0
9,<b>Colistin</b><br>IV,0
3,<b>Cryoprecipitate</b>,0
56,<b>Cryoprecipitate</b>,0
28,<b>Dantrolene</b><br>IV,0
28,<b>DDAVP</b><br>IV,0
27,<b>Dexamethasone</b><br>IV,0
20,<b>Dexamethasone</b><br>IV,0
53,<b>Dexketoprofen</b><br>IV,0
33,<b>Dexmedetom&nbsp;0.2&nbsp;mg</b><br>0.9% NaC&nbsp;50&nbsp;mL,0
33,<b>Dexmedetom&nbsp;0.4&nbsp;mcg</b><br>0.9% NaC&nbsp;50&nbsp;mL,0
33,<b>Dexmedetom&nbsp;0.4&nbsp;mcg</b><br>Acetar&nbsp;20.4&nbsp;mL,0
33,<b>Dexmedetom&nbsp;1&nbsp;mcg</b><br>0.9% NaC&nbsp;1&nbsp;mL,0
33,<b>Dexmedetom&nbsp;1&nbsp;mcg</b><br>0.9% NaC&nbsp;25&nbsp;mL,0
33,<b>Dexmedetom&nbsp;1&nbsp;mcg</b><br>Undilute&nbsp;1&nbsp;mL,0
33,<b>Dexmedetom&nbsp;10&nbsp;mcg</b><br>0.9% NaC&nbsp;10&nbsp;mL,0
33,<b>Dexmedetom&nbsp;10&nbsp;mcg</b><br>0.9% NaC&nbsp;20&nbsp;mL,0
33,<b>Dexmedetom&nbsp;10&nbsp;mcg</b><br>0.9% NaC&nbsp;20.1&nbsp;mL,0
33,<b>Dexmedetom&nbsp;10&nbsp;mcg</b><br>0.9% NaC&nbsp;25&nbsp;mL,0
33,<b>Dexmedetom&nbsp;10&nbsp;mcg</b><br>0.9% NaC&nbsp;25.1&nbsp;mL,0
33,<b>Dexmedetom&nbsp;10&nbsp;mcg</b><br>0.9% NaC&nbsp;49.9&nbsp;mL,0
33,<b>Dexmedetom&nbsp;10&nbsp;mcg</b><br>5% D/N/2&nbsp;25&nbsp;mL,0
33,<b>Dexmedetom&nbsp;10&nbsp;mcg</b><br>Acetar&nbsp;20&nbsp;mL,0
33,<b>Dexmedetom&nbsp;10&nbsp;mcg</b><br>Acetar&nbsp;25&nbsp;mL,0
33,<b>Dexmedetom&nbsp;10&nbsp;mcg</b><br>Acetar&nbsp;25.1&nbsp;mL,0
33,<b>Dexmedetom&nbsp;10&nbsp;mcg</b><br>Sterile&nbsp;20&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>&nbsp;25&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>0.9% NaC&nbsp;10&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>0.9% NaC&nbsp;100&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>0.9% NaC&nbsp;101&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>0.9% NaC&nbsp;120&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>0.9% NaC&nbsp;125&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>0.9% NaC&nbsp;19&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>0.9% NaC&nbsp;20&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>0.9% NaC&nbsp;200&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>0.9% NaC&nbsp;21&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>0.9% NaC&nbsp;24&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>0.9% NaC&nbsp;25&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>0.9% NaC&nbsp;26&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>0.9% NaC&nbsp;39&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>0.9% NaC&nbsp;40&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>0.9% NaC&nbsp;50&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>0.9% NaC&nbsp;51&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>0.9% NaC&nbsp;60&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>0.9% NaC&nbsp;98&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>5% D/N/2&nbsp;25&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>5% D/W&nbsp;12&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>5% D/W&nbsp;12.5&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>5% D/W&nbsp;20&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>5% D/W&nbsp;25&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>5% D/W&nbsp;26&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>Acetar&nbsp;10&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>Acetar&nbsp;1001&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>Acetar&nbsp;12&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>Acetar&nbsp;12.5&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>Acetar&nbsp;21&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>Acetar&nbsp;25&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>Acetar&nbsp;50&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>Acetar&nbsp;500&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>Sterile&nbsp;20&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>Sterile&nbsp;25&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>Undilute&nbsp;12&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>Undilute&nbsp;25&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mcg</b><br>Undilute&nbsp;50&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mg</b><br>0.9% NaC&nbsp;20&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mg</b><br>0.9% NaC&nbsp;25&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;mg</b><br>0.9% NaC&nbsp;50&nbsp;mL,0
33,<b>Dexmedetom&nbsp;100&nbsp;ng</b><br>&nbsp;25&nbsp;mL,0
33,<b>Dexmedetom&nbsp;1000&nbsp;mcg</b><br>0.9% NaC&nbsp;25&nbsp;mL,0
33,<b>Dexmedetom&nbsp;12&nbsp;mcg</b><br>0.9% NaC&nbsp;12.12&nbsp;mL,0
33,<b>Dexmedetom&nbsp;120&nbsp;mcg</b><br>0.9% NaC&nbsp;25&nbsp;mL,0
33,<b>Dexmedetom&nbsp;120&nbsp;mcg</b><br>0.9% NaC&nbsp;60&nbsp;mL,0
33,<b>Dexmedetom&nbsp;125&nbsp;mcg</b><br>Acetar&nbsp;1000&nbsp;mL,0
33,<b>Dexmedetom&nbsp;15&nbsp;mcg</b><br>0.9% NaC&nbsp;20&nbsp;mL,0
33,<b>Dexmedetom&nbsp;15&nbsp;mcg</b><br>0.9% NaC&nbsp;30&nbsp;mL,0
33,<b>Dexmedetom&nbsp;15&nbsp;mcg</b><br>Acetar&nbsp;15.15&nbsp;mL,0
33,<b>Dexmedetom&nbsp;150&nbsp;mcg</b><br>0.9% NaC&nbsp;15&nbsp;mL,0
33,<b>Dexmedetom&nbsp;150&nbsp;mcg</b><br>0.9% NaC&nbsp;37.5&nbsp;mL,0
33,<b>Dexmedetom&nbsp;150&nbsp;mcg</b><br>Acetar&nbsp;950&nbsp;mL,0
33,<b>Dexmedetom&nbsp;2&nbsp;mcg</b><br>0.9% NaC&nbsp;1&nbsp;mL,0
33,<b>Dexmedetom&nbsp;2&nbsp;mcg</b><br>0.9% NaC&nbsp;20&nbsp;mL,0
33,<b>Dexmedetom&nbsp;2&nbsp;mcg</b><br>Acetar&nbsp;1&nbsp;mL,0
33,<b>Dexmedetom&nbsp;2&nbsp;mcg</b><br>Undilute&nbsp;1&nbsp;mL,0
33,<b>Dexmedetom&nbsp;2&nbsp;mg</b><br>0.9% NaC&nbsp;48&nbsp;mL,0
33,<b>Dexmedetom&nbsp;2&nbsp;mg</b><br>0.9% NaC&nbsp;50&nbsp;mL,0
33,<b>Dexmedetom&nbsp;20&nbsp;mcg</b><br>&nbsp;24.7&nbsp;mL,0
33,<b>Dexmedetom&nbsp;20&nbsp;mcg</b><br>0.9% NaC&nbsp;10&nbsp;mL,0
33,<b>Dexmedetom&nbsp;20&nbsp;mcg</b><br>0.9% NaC&nbsp;19.8&nbsp;mL,0
33,<b>Dexmedetom&nbsp;20&nbsp;mcg</b><br>0.9% NaC&nbsp;20&nbsp;mL,0
